name,type,price_dk,season_availability,weight_g,length_cm,width_cm,height_cm,year,freight_charge
Helleflynder,fish,131.26149311332662,Spring,643.1002645239803,54.43632003468814,3.03905320530873,4.547978762666467,2024,17.900706647997335
Laks_vild,fish,99.25227290294559,Spring,597.7086876958697,27.43493105720744,12.347889478949554,7.4592666064776605,2020,10.52367617473632
Pighvar,shellfish,92.56868753280266,Winter,452.7096133039482,48.132051867479774,9.927301498390923,7.945231359192512,2020,11.650758732756596
Sort_hummer,fish,116.37657051666963,Summer,613.8453830739901,37.21037069668191,13.607353743949217,11.906214396545147,2023,11.59762419383759
Torsk,fish,80.90723269340774,Summer,384.0762178193642,37.202398315041656,6.714188443471586,9.373913264197355,2023,7.200868083467033
Ising,shellfish,93.26869779452939,Summer,464.47720898899865,47.90371896051711,2.0,11.072122363419057,2021,11.8568927916374
Makrel,fish,109.3925060810152,Winter,427.19546782563447,43.4005129456889,10.837251575035555,9.195075411789457,2024,17.925096816033058
Signalkrebs,fish,82.08475037319495,Summer,512.2811209079484,45.70612997219531,10.874691030045918,6.5773935461010415,2022,13.54685425073041
Line_blåmusling,fish,141.51168009675237,Autumn,847.1987850010263,49.68184660532861,4.927985117180644,8.234248432299703,2024,11.642891761435084
Mørksej,fish,64.69713994241752,Spring,219.91022111123775,36.686916168166775,7.064501362400181,8.472447292528466,2023,10.755870506637924
Blåmusling,fish,101.78867095166346,Winter,602.939028556177,33.87763265492249,18.265653231159703,6.121688860458637,2022,13.021988330669217
Slethvar,shellfish,72.08885944640068,Autumn,258.09261932155226,29.14849473442202,9.08316815753859,7.231225246814158,2023,14.948926491050251
Blåmusling,shellfish,93.06853757709217,Winter,429.21022013158495,31.74589470021045,12.192876929128648,7.588466012645656,2022,14.302498622092864
Stenbider,fish,140.25941696158023,Spring,663.3425895451049,69.49094425308725,8.048020517894848,11.211239665130236,2024,9.973421635618898
Ørred,fish,96.22006485096713,Winter,509.6420028643194,52.44679580736786,3.72909130344053,3.8385189492180434,2021,12.993995332906527
Nordsøreje,fish,70.80523952044916,Spring,338.3382833106041,26.489256337919787,9.489225259612285,10.411636841432086,2020,13.707722809282082
Stenbider,fish,77.65367884195958,Spring,392.7044436110048,26.7754204325643,9.203186319141684,6.126409530081235,2023,6.866903057375899
Kuller,shellfish,104.41313977623233,Winter,601.9396623402014,44.81866061718492,8.800365283994886,5.255841625460771,2023,12.273860489444994
Sandart,fish,62.67724253774501,Autumn,390.4450052424295,45.47264797377967,9.656077493480822,10.359884260076928,2021,2.3000000000000003
Lange,fish,114.59921296198824,Summer,532.4687884372962,45.48883835317365,10.79280481493691,9.463796138468762,2023,13.719655065177452
Østers,fish,78.04233973113742,Summer,506.83577598557207,37.45044206446302,9.54964914623858,10.50903740476238,2021,14.537578050988335
Sort_hummer,fish,90.41834265267491,Spring,402.25994785912746,38.745457399971,6.207981496157909,9.601403895091153,2020,14.938712178617715
Pighvar,fish,165.26253000206162,Summer,821.5916133987989,43.27879524159357,11.458554374685816,12.119690003474805,2023,9.68278448001999
Mørksej,fish,112.54670030516687,Spring,595.0878533477016,40.8589300629333,4.1518847340327305,9.117447673888972,2024,12.92161544111056
Levende_norsk_kongekrabbe,shellfish,45.65329964811247,Autumn,196.22861200135893,17.80699627252465,3.848927628147399,7.687045247753683,2021,18.05018768948937
Mørksej,shellfish,99.40983559220112,Autumn,527.9681472154141,37.70200369424806,12.217541484104704,8.685852754642685,2022,18.00334038213979
Slethvar,fish,86.75401270281971,Summer,400.73203028474177,31.485935657396865,11.52106081640607,10.486938256691928,2024,11.365805583557822
Canadisk_hummer,fish,109.95949113022041,Spring,627.8650002194336,41.75211418908512,9.827813904777893,6.441249349479766,2020,12.140870301355974
Knude,fish,106.42166788326101,Autumn,381.1218892350949,69.85259002603411,5.813654485734784,6.696222834937238,2021,16.610191265778393
Pighvar,fish,105.02834056391032,Spring,482.7895337799652,43.67481665474304,7.876267177977774,7.3820799708041855,2023,4.596310729793996
Slethvar,fish,112.55017266341325,Winter,575.7480918470685,36.86470313827602,9.211759756940488,3.790834402469336,2021,10.013851583685687
Multe,shellfish,103.87721637893246,Winter,629.8632791255183,49.21801501977252,5.21231809427766,8.276156816835094,2022,17.643624095469082
Hvilling,fish,78.18378993587551,Autumn,319.9555389416336,44.82687887209213,7.782914025930301,4.227742592097948,2024,15.985922491749925
Pighvar,fish,98.67885704355001,Winter,449.8248146238577,44.200944904518416,11.95699101453004,8.106118625865237,2022,13.198613377189563
Slethvar,fish,105.16241536600128,Autumn,428.7582033258566,46.06850593215671,14.28191609286765,9.7305795122705,2023,4.573170935479146
Hornfisk,fish,95.85548357668125,Winter,402.0006151139432,60.56543564829541,8.741695742024348,7.046247078712328,2023,11.270412928010655
Havkat,fish,113.50765702796045,Spring,764.8181360421645,28.691115646740844,12.269465062948296,11.35423174037374,2021,8.786389177250308
Mørksej,fish,107.04505585931054,Summer,560.7472566441434,44.73632076811455,4.257819788237598,5.078998201163024,2021,13.022778952959182
Skærising,fish,88.88711172360378,Winter,310.86740684974325,30.736188700184616,11.978353723340836,10.382521363263663,2024,7.77700524994355
Lyssej,fish,107.636900497656,Summer,637.6792920582164,45.55512646342248,7.588154755817557,9.350274112813842,2023,6.781672383116806
Dansk_10-armet_blæksprutte,fish,110.63396622442848,Summer,818.3234295518951,30.813134885139057,10.92203685012391,4.567933503378622,2020,2.3000000000000003
Lyssej,fish,118.92161054423332,Summer,654.869789082672,35.82633186394916,9.256742745280873,13.421588598081064,2023,17.120301550892826
Flodkrebs,fish,60.227284106774725,Summer,272.094505106898,37.049100857620935,13.961242029351505,7.872509428992068,2020,9.661055647361938
Kuller,shellfish,98.62736111142928,Winter,427.3648890700623,49.75816719344709,7.376693054980246,6.245031955688736,2022,12.222870605031659
Hornfisk,fish,112.579762353226,Spring,690.0366723779935,49.18454443942414,11.882818892685494,5.185825610431966,2023,11.489704664218767
Sandart,fish,86.88466170430313,Winter,393.8495801571829,27.542826235536157,9.1614776101104,7.559963944680652,2021,6.589803908381702
Kulmule,fish,103.56862491052128,Spring,566.5729142219343,40.54934110999849,9.52508356597101,7.74518625522008,2024,5.70830140733831
Lange,fish,110.52929289373078,Autumn,616.1951080144005,32.904201452508275,9.44843832052237,8.205291057079329,2022,6.875550420412718
Line_blåmusling,fish,77.69050375413369,Summer,360.9604292632876,27.41495089324665,7.462980686517661,7.40440768755208,2024,8.173425181384793
Signalkrebs,fish,105.81717556632466,Summer,491.07119659073,37.82982949575629,9.957703102279986,9.266450620230188,2023,13.186388736263504
Makrel,fish,40.98312361719386,Summer,100.0,36.915172115441806,9.812055333634536,7.224740334673507,2021,7.839698747805188
Ising,fish,80.95303488545053,Winter,346.3418537998565,64.26716486345522,10.723720745220188,4.130071765519058,2024,19.53385690533526
Hvilling,shellfish,91.35150191426341,Summer,462.114777291026,44.32959825360696,10.253515437078589,7.701277008700718,2021,16.224894765108495
Signalkrebs,fish,79.18898964956729,Autumn,312.8325227052726,26.22382499245763,12.39398364883671,3.265044693253444,2023,15.218453928462258
Laks_vild,fish,100.83679104895378,Winter,744.8616955897453,34.352259958290574,12.770525848142109,8.70754126178278,2022,10.949569048623509
Knude,fish,56.15773824973088,Autumn,285.4787933059051,50.213832954293984,6.848130034516597,6.041399539434729,2024,18.465691384314226
Jomfruhummer,fish,100.3705994381166,Summer,433.9933269954524,60.88442772869925,12.606317501772311,8.326720709831601,2022,10.49717409684283
Helleflynder,fish,99.44790777495601,Winter,519.6110865929137,24.140166877620416,6.440990718670436,10.628149963049207,2022,11.356197494890468
Slethvar,fish,122.78481010467561,Summer,716.1909933599173,21.20075614860955,11.763567664413204,6.102502609464,2020,12.28188288284664
Havtaske,fish,72.71136813471776,Spring,284.6206773230841,58.70965175371782,11.859216354108606,10.122512517024235,2021,14.728385986499385
Hvilling,fish,102.97301320068884,Spring,674.4745628232439,43.89614177370904,4.266049325012488,7.133220866627694,2021,14.429777163413734
Sort_hummer,fish,84.95567031861016,Autumn,501.534959152938,31.317072681236336,10.27893773958823,11.50638960413117,2022,9.314423719154826
Dansk_10-armet_blæksprutte,shellfish,74.22282846591776,Autumn,352.7737023428074,45.346290861224354,8.594511659919053,7.269694773603573,2022,9.048228890640614
Torsk,fish,88.27921807394584,Autumn,569.3155211394906,13.642522609831222,7.723704226193875,6.319014028986617,2022,14.44355360289959
Sandart,fish,105.87426546996424,Autumn,529.8589543360205,40.03375506597161,14.052556992097015,9.374476900790576,2020,14.79008828589967
Havtaske,fish,100.77462182659178,Autumn,409.9674684261808,43.27821172843085,8.038962578087743,7.128420540752728,2022,9.690584825814785
Levende_norsk_kongekrabbe,fish,93.10987082240266,Autumn,510.47031274850286,49.2427013953783,7.580869212645851,6.317100971741983,2021,4.198934879479111
Helleflynder,fish,92.66569506648263,Winter,442.202960470736,29.861040477074624,10.22708482001528,7.044320298592417,2020,10.546345958362076
Sandart,fish,108.06825419783114,Spring,517.0276017876872,40.8568716140336,12.05676923889525,7.910786935633997,2023,14.368218674598952
Line_blåmusling,fish,101.64708752336405,Winter,599.319601178157,30.74575373940413,9.57505424196962,10.684360262489708,2021,19.804917493530994
Pighvar,fish,125.40718837640078,Summer,737.9025224218028,42.55383755674317,13.499111637007756,4.131824509080846,2024,5.989393373232955
Helleflynder,shellfish,76.35939261483529,Autumn,314.3276751759727,31.04653677636976,11.592926985892271,8.046161317900841,2020,9.537772236979363
Sild,shellfish,126.7982899208433,Winter,819.9550061984401,35.9189916083978,3.4653660408057085,9.249807189308086,2023,9.708743616983268
Knude,shellfish,64.07748739092285,Summer,207.18683007162477,30.04184605209771,8.411599109478974,8.386897149983593,2022,17.736704561384904
Kuller,fish,96.44350241260454,Summer,477.2322357446625,46.51136241823657,8.314473701944904,10.619730338867068,2020,11.33926909789029
Laks_vild,fish,93.2255353066578,Winter,588.2475809726865,48.58451116656666,11.438082860288269,7.851309340482952,2024,7.326297826887578
Canadisk_hummer,fish,124.8515095732216,Winter,542.1487801602549,37.653794300425865,2.1255488308776647,7.63089711562811,2020,14.069998301440368
Gedde,fish,98.7955552130335,Spring,406.5950720269109,40.382379949600285,17.647029126153164,9.184659094026689,2021,9.638662807811647
Laks_vild,fish,86.67978939835116,Winter,468.7816624464088,25.51408585366456,11.59307828468263,8.198627629902699,2023,5.867818542553411
Knurhane,shellfish,77.29771707353052,Summer,426.0498598011751,37.00323351993213,10.446630411753071,7.219182523439058,2024,7.393242786529708
Torsk,fish,92.1663629030004,Spring,411.59528645836826,39.49795382958255,13.54470314925744,9.032288079172758,2024,19.47659299034405
Signalkrebs,fish,111.55246271753064,Summer,627.4403145531537,66.20793091029975,17.030962158437873,6.69494341356671,2021,13.267362419587526
Rødtunge,fish,101.48046908071004,Winter,553.5523228947571,28.880329742258365,12.61223993376521,6.777645695961346,2023,11.995696255081697
Havtaske,fish,93.35313359610623,Summer,396.06356071090187,54.64177238752438,12.84643928941486,6.944011956468772,2020,10.350488815264589
Hvilling,shellfish,115.20827081057024,Winter,634.9399813149876,49.96858773465808,10.392070073393146,10.706138320332816,2021,12.843884673746475
Ising,shellfish,99.50043620696431,Autumn,546.0949281314914,42.806364044901365,9.575422739899157,1.557967288028573,2023,12.789085351611474
Lange,shellfish,114.81769850069693,Spring,621.929317825844,57.586204841951336,8.572613667985296,8.791197669525884,2021,12.843976609753703
Canadisk_hummer,fish,102.57776013673781,Autumn,594.4443262885418,43.72105472606863,7.521664024856374,8.068543628400445,2023,12.028287415277664
Makrel,shellfish,74.4804593262211,Summer,375.6507483616891,43.891591956679285,7.938957700901508,4.63825908152376,2024,15.496472356205528
Aborre,shellfish,73.35371996389351,Autumn,415.97284397045456,39.46879346982455,5.94833210697105,8.619453558272005,2020,11.606279991603364
Havkat,fish,102.3776409311048,Spring,612.0940407684893,52.23568882418628,9.77238564794493,8.951503983663065,2020,7.0014813564578615
Ising,shellfish,99.97145015592116,Winter,591.5555398150198,50.96469233810883,4.94599726832084,9.1792784627148,2024,8.682854701856009
Blåmusling,fish,93.68436542252864,Spring,496.8647609053778,33.74322712503788,10.572749572431132,2.696343873910102,2021,2.396514009947324
Pighvar,fish,92.4978272048484,Winter,517.5991074963173,26.807528054012327,9.891008175872974,10.732778823708877,2022,20.823358733795004
Kulmule,fish,96.22446663748077,Autumn,691.6497343682637,37.97019362604343,10.440805895160064,6.524526590630318,2021,15.468671122982359
Østers,fish,81.92319177036184,Spring,411.2642916746255,31.99961435602353,8.433605289940022,9.373135493506352,2020,7.681675722405512
Helt,fish,115.8330713103097,Autumn,582.0646071755057,39.36475425384645,19.23058111054151,9.482147561364572,2022,10.203513692773342
Laks_vild,fish,107.0755694442861,Autumn,469.6711021349159,52.37438134684139,14.08034770054094,6.246605828761414,2021,8.570368218650408
Line_blåmusling,shellfish,95.81887278893446,Winter,467.34781951591697,35.4269834491321,6.266372499745832,9.3209199047031,2022,18.59571717232094
Knurhane,fish,95.79614081920231,Summer,664.8165277980785,39.571766186884254,10.698604262280694,7.229013518175283,2020,4.968565044353727
Flodkrebs,fish,97.11176801090647,Spring,623.8124523482045,40.58022734808395,8.175981571188029,3.8572456413236855,2021,12.026589870566385
Kuller,fish,119.80432334724573,Winter,622.0264454000958,48.484308822052846,6.956560819877758,10.335483851055558,2020,11.0007719242017
Skærising,fish,124.38009020331609,Spring,695.8218210731493,17.53110666015395,5.979783786628195,6.44991007396752,2023,15.303457701261925
Kulmule,fish,79.50988625527413,Autumn,503.15057624491385,33.932997052347034,11.296650072277762,6.291013074523892,2022,11.021557552466405
Laks_vild,fish,102.77593922423894,Summer,602.2929456942446,42.11283692279473,7.955859294791278,7.193868263926555,2022,3.4122391673849988
Helleflynder,fish,89.92552439404125,Summer,453.4599865109816,52.000789564268615,12.903478072075613,8.544473450654776,2024,10.344857960644772
Knurhane,fish,86.10584877300836,Spring,548.6249528732664,35.08097552493795,12.981346643591316,7.885459178355795,2021,7.028053797460705
Lange,fish,87.37905533181585,Summer,480.4785418448473,21.23447293958126,14.121743155634348,9.096133849414342,2023,11.86606591416018
Ørred,fish,100.5586733809386,Spring,514.5493947489077,46.19711445966136,7.4428397017776895,5.321021266942682,2022,18.097214367993505
Slethvar,shellfish,72.09167745841391,Spring,589.2735538155371,33.646376111743706,11.42609683207603,6.5152272591385305,2022,3.498643876531521
Havtaske,fish,75.09245797583303,Winter,377.2668975149791,28.103333409096383,11.897362649926905,7.768005855356932,2024,7.818975417160442
Lyssej,fish,132.23583662180258,Spring,813.858091352819,33.75654610286776,8.577465474688106,11.79577458531741,2020,8.957612412595914
Gedde,fish,83.69759812087996,Summer,349.0973927750447,38.1547464234415,7.684684127821375,7.7723749231724835,2024,9.744496961099228
Lange,fish,70.33406196333411,Winter,317.8717080818402,33.95255335461788,14.82856199732792,10.170444527323262,2023,14.904578054884123
Knurhane,fish,87.52022475434626,Autumn,673.7166310250102,17.944339429009307,10.682487627196162,8.077110337568636,2023,10.701695679217618
Dansk_10-armet_blæksprutte,fish,109.01650382786664,Winter,618.7494040944404,48.970661968871326,11.907903252135212,7.032682725124863,2021,13.412692538314047
